source_lo_id,dest_lo_id,source_lo_title,dest_lo_title
ec84bcfb-dcf2-4d0c-83fc-a3939dec0fc8,8cf90463-bfa5-4cee-9d7a-52803add395b,Evaluate a double integral by computing an iterated integral over a region bounded by two lines and two functions,Evaluate a double integral over a more complex region by decomposing the region
a8fe3463-b98e-42ac-93e6-9c1ae140f5e1,a20d5bb0-5861-4755-a059-3f1374cdae4a,Verify a solution of a differential equation,Identify the order of a differential equation
ef634b02-ddaf-40e6-95d6-60a3f3c5323a,705b5f0b-6c84-4857-a823-70d6eac3a35a,Use the quotient rule to find the derivative of a function in the form f(x)/g(x),Use the chain rule with the product and quotient rules
a09adbc1-613d-4a07-b3b7-77ea20a2b1a0,fea61435-05a9-436e-8f4c-69aa38617e11,Use the quotient rule for logarithms,Expand logarithmic expressions
c814aa29-5b40-4f28-8507-680a3ef12c3f,54e3c24c-d4da-4cd1-844e-46f5d49d8e2c,Compute the probability of equally likely outcomes in application,Compute the expected value of an event
059205c6-4b86-47e7-8c4a-a64a560d1f76,f45db307-2e9b-453a-a486-6477a181f81f,Write a number in expanded form,Convert from a system with a base greater than 10 to base 10
ce31167b-270f-4cb8-9662-9650122f6a71,2416fedd-f30e-4f19-8d6e-9209cabb75b7,Determine whether an ordered triple is a solution to a system,Solve systems of three equations in three variables
fe174444-c532-4734-bf61-e606e545e568,8fcf2351-a48c-4b32-9dd9-6df274207e5a,Understand the notation and interpret the parameters of a normal distribution,Calculate the mean and standard deviation of a standard normal distribution
0747c484-04e3-4a98-8df8-c404b470dcf8,15e482b5-d4bb-4ce6-a787-c7f4fc6fcc3c,Multiply binomials together,Multiply polynomials together
0700ba1a-d801-4aa3-b4cf-37e3231ac0e3,d10f4cab-a794-406c-81d0-18dea42a0c39,Determine whether an ordered pair is a solution of a system of linear equations - ML,Determine whether an ordered pair is a solution of a system of linear inequalities - ML
d55eece8-d7b0-47f9-b50a-ca1e9ad92198,396fa82a-036e-4f52-8376-14aa277eac71,Represent a set using set builder notation,Illustrate two sets using Venn diagram and set notation
f0700c1e-f7de-4d25-9f7b-33fa57698eef,2b06d01f-95a0-41bc-9a61-443153444ef0,Write an exponential function from a description,Perform an exponential regression with a calculator
284a0ad6-9fd9-4483-8749-9d2c517d7414,640e0a4b-179f-46cf-9dc3-516f57f4313d,Simplify expressions with integers using order of operations - ML,Simplify expressions written with a fraction bar - ML
c1cad00a-db5b-4af5-98a4-c2fa9a7a908b,be6d34be-44f0-43c4-bb32-a3b13302c63e,Determine whether an ordered pair is a solution to a system of equations,Solve systems of equations in two variables by graphing
eae3eb4f-91f7-4d5a-b73b-0663db9fa5e1,656a2476-553d-4a0c-8fdc-ec1916054911,Add and subtract two decimalsCoReq,Use decimals in money applicationsCoReq
c8e54c2f-2ac8-431d-90c1-c61ac99bae62,a5d9b4c1-061b-43a4-b000-bf74d55a678b,Multiply two matrices,Solve a system of linear equations using the inverse of a 2x2 matrix
44156f65-bb9a-4fba-a5a0-05d8a1889e36,ba435205-9490-47d2-9b20-b1a0412b0cfc,Use a formula to solve a real-world application,Solve direct variation problems
8fcf2351-a48c-4b32-9dd9-6df274207e5a,6b7d2c45-c194-4865-ade6-4c33b7cbe8c4,Calculate the mean and standard deviation of a standard normal distribution,Standardize a normally distributed random variable
fe3c9300-1670-401a-bdb1-5405c689091e,926642f1-339d-4278-bd9d-7c046f6c71d0,Find the relative and percentage rate of change of a function,Compute elasticity of demand
6789b5b1-89e3-405b-b0a5-608e8e77a7a8,244e2593-b32a-40b8-b810-35cc2efa7d0d,Understand the properties of limits,Evaluate two-sided limits analytically for continuous functions
355d298f-ac1e-4c99-ba3d-79607fb23e0c,c96fcf2f-14cf-429f-9a7c-2f31b8521b8d,Find the sum of an infinite geometric series,Find the equivalent fraction for a repeating decimal
eb2a2dfd-f2c6-49df-bffb-c34dfaf465e0,2a72dee7-5175-4baf-be62-804db439324f,Use row operations to solve a system of linear equations in three variables,Find the inverse of a 3x3 matrix
9ccd450b-d63e-4145-aa39-be2c49b25de3,0747c484-04e3-4a98-8df8-c404b470dcf8,Use the product rule of exponents,Multiply binomials together
90393f22-e718-466d-9b1f-e27c45945bf2,0b7f6319-fd58-4ebf-9c9e-0e4f73af79ae,Find reciprocals of fractions,Divide fractions
1c90e30d-e845-46b1-a1ab-a92cee55cab5,7c1e1a22-69df-4579-9451-a5e5130a41b4,Find the area of complex polygons,Find the area of complex shapes including circles
ba07167e-0dbf-4f6a-aac1-996a7421bcbc,81710faf-d96e-42a5-80b1-0b4e6aedb3f1,Convert between a system of equations and its corresponding augmented matrix,Use row operations to solve a system of linear equations in two variables
ceb8e035-1b39-45ff-a30a-114818d92b10,8b193d0a-824f-4da9-8306-a26bf021c467,Find the average value of a function over a rectangular region,Find the average value of a function over a general region
53fe1ec3-d78f-4ef2-87d0-95ad2e432d79,9fad4d04-c1df-4884-97a9-f05a27d2100d,Graph exponential functions,Graph logarithmic functions
d0f898ad-404a-4e0d-94c7-c00e7fb40a54,0e4cfade-4205-4bde-bf81-35a5f32ac56c,Evaluate definite integrals with the Fundamental Theorem of Calculus for functions with rational exponents,Evaluate definite integrals with the Fundamental Theorem of Calculus and the power rule by simplifying
f4b13340-49a9-4b0e-a284-154a1692e714,2df9a61f-17a7-4d45-a7b2-0448d54bab3b,Locate fractions on a number line and write inequality statements involving fractions - ML,Graph an inequality on the number line - ML
5a34e06f-a7fd-4edf-b6e8-063263815f8b,3e674039-82e6-49ec-b918-24d038b55679,Evaluate a function using function notation - ML,Evaluate exponential functions - ML
df5a93aa-31f0-4c71-b3a1-f5c4f34034e5,6ddf37db-03e0-44ad-abb6-5766c7704235,Create and interpret histograms,Determine if a data set is skewed
4147adc6-967d-438d-8963-c23de4325126,5e537a4d-352c-4ed6-80fc-2638d6eee6c0,Factor a trinomial by grouping,Evaluate two-sided limits analytically for rational functions with removable discontinuities by factoring
c7ac360d-8bc0-48d5-9f8b-9a9f92330aa0,93010d30-2e82-46e2-a913-62199518bc37,Rotate a polygon given an angle of rotation and a center of rotation inside the polygon,Determine if a polygon has rotational symmetry about a point
1725e19a-846a-4f90-a04b-eab9cda90d19,16ec8389-e8e0-44c3-bb11-1f4e7ddc0d4c,Use properties of logarithms to find the derivative of a natural logarithmic function,Use properties of logarithms to find the derivative of a logarithmic function that is not base e
cc17a1f3-559a-4f3d-92be-d84871af8c71,5f142236-b878-447d-a6ec-b4094d8ffa9d,Draw a conclusion from a conditional statement,Determine if an argument is valid using a truth table
d8af091d-66b6-4461-ac99-4a1bcbe59f84,efb4120c-9fb0-46ab-8f01-e60639c47a1e,Evaluate indefinite integrals involving constants or powers,Use substitution to find an indefinite integral with the power rule
a0340283-fee5-48c6-8075-765777bc55a4,440b3a5b-c54a-4e60-9887-662eb07cf516,Use the quotient rule to simplify square roots,Rationalize denominators with a monomial denominator
085025bd-bd38-4b6c-9a4b-d7b7d5a68680,16ec8389-e8e0-44c3-bb11-1f4e7ddc0d4c,Find the derivative of a logarithmic function that is not base e,Use properties of logarithms to find the derivative of a logarithmic function that is not base e
e7ffa55b-c8ce-4b02-8e5f-03ea90438eba,c8887f20-da36-4e27-82f2-c55e8ef098c5,Find the equation of the line tangent to a polynomial at a point,Use implicit differentiation to find the equation of a tangent line
bb5333bb-e01c-41f3-8a29-813d23e38d11,d40af1ba-86d7-4f0c-8813-ea0bec13919e,Determine the maximum and minimum values of quadratic functions,Use quadratic functions in break-even and profit-loss analysis
f7d8d175-4f05-488c-8587-8c2ad129a693,fdf7cc53-de02-4f36-ac6d-ceec4720bd93,Solve problems involving the finite mathematical system 'clock 12 arithmetic',Determine if two numbers are congruent in a modulo m system
a035eb22-dec5-4292-b2f6-3d9110dcd385,be7f937a-e0db-4297-829b-cc9e02e5e059,Evaluate logarithms with positive integer solutions,Evaluate logarithms with negative integer solutions
3a318751-579a-4c07-96aa-588b7b25f3cd,5f338365-47b3-4dee-890d-6b0dff2d0e66,Solve an equation involving fractions or decimals using the subtraction and addition properties of equality - ML,Solve an inequality using the subtraction and addition properties of inequality - ML
b25340c7-0b68-484a-9dcd-9914e149079b,df5a93aa-31f0-4c71-b3a1-f5c4f34034e5,Construct and understand frequency tables for a set of data,Create and interpret histograms
e9d4b89c-e511-4c61-bfd4-3cd6b7766117,c8dd9f0f-5413-4e91-809c-b9758aa0f285,Simplify rational expressions,Multiply rational expressions
8beaa07a-cdd0-4979-8582-98d024d943c5,ff16823e-583d-45ca-8f8c-6f19b5650d1e,Use reference angles to find coordinates on the unit circle,Graph the sine function and understand its properties
2fcf2bb6-7c03-4035-b76b-5d5668690753,91aaed2e-bd06-43b7-89bd-d2f8c82c4e5d,Determine whether a function is one-to-one,Use the horizontal line test to identify one-to-one functions
7aa83613-5b03-40d2-ad76-f079337fddfd,0051ebed-806c-475b-91c0-64c42b0f340d,Reflect a polygon across an axis,Perform a glide reflection on a polygon
095699dd-2b32-4ea9-be32-844579dc7d72,3840b550-5373-40bc-887b-28be33ba6f79,Use the subtraction and addition properties of equality to solve application problems - ML,Use the division and multiplication properties of equality to solve application problems - ML
b1ec507b-a6af-4ae6-b0da-cedf91a5abfd,4e6c2090-07ed-407c-8abb-a497622eb26f,Identify triangles given their properties,Find the area of a triangle
1b76152d-c9ea-4ef9-aaf7-36dd1944179a,4f1f4967-8fe8-4383-b4ec-268f48d4657d,Find the x- and y-intercepts of a quadratic function,Identify intercepts of polynomial functions in factored form
bf538d90-ecaf-41fd-9eb9-fc15c29e9e07,0b7f6319-fd58-4ebf-9c9e-0e4f73af79ae,Multiply fractions,Divide fractions
0d7dd712-5228-480a-bcb7-2dc022186377,5d0167df-697f-481b-a7a8-94faa45dbcca,Use natural logarithms,Applied logarithmic models
eea2d266-b1e5-4f92-803e-57baa247dff5,b50abb3b-08ba-41fd-89aa-ed21c2da4926,Convert from exponential to logarithmic form,Understand the basic properties of logarithms
380b24c6-999b-4bc7-8406-f9149e9780f6,353bfa04-61da-4b1e-b5be-60cbcbf72880,Find the Maclaurin series for a function and show that the series converges,Find the Maclaurin series for a trigonometric function
926642f1-339d-4278-bd9d-7c046f6c71d0,a95f6bb1-caa8-4686-9203-8047bf647783,Compute elasticity of demand,Interpret elasticity of demand
32e1c865-16ca-4066-ba76-af20cf540965,15b9736b-64c5-4830-a3be-2c37acec806c,Use a geometric formula to calculate a definite integral,Calculate net signed areas under a line using formulas for area of a triangle
630bc888-1f79-40df-ad21-78b732417f97,c72c1fb8-caf2-4eee-9a74-c3da2063b6e5,Sketch the graph of a rational function,Sketch the graph of a function with a cusp
4a8673c5-4185-4f83-97ed-fa9035bb1d30,5b1a4dc9-73ab-47c3-88eb-99b58a2abc96,Divide integers,Find the mean of a set of data
ba435205-9490-47d2-9b20-b1a0412b0cfc,16185f99-1a14-4275-a88c-c562e27c2979,Solve direct variation problems,Solve problems involving joint variation
cfef881e-a749-4337-84b4-16b99a36af48,ac08f87f-d24d-4231-98b3-b06531f4d796,Use Hamilton's method of determining apportionment,Identify where the Alabama paradox occurs
c6fad6bd-203c-4d4f-9022-3237bf973e97,5ed06f4d-5f95-418d-8740-46a2abd81594,Use the product rule to find the derivative of a function in the form f(x)g(x),Use product and quotient rules to find the derivative of exponential functions with base e
ee5572f9-f887-4b64-b4de-760b22cefd3c,f47c36e3-e69c-404e-9c88-348c6faef4a5,Evaluate a variable expression with integers - ML,Evaluate a polynomial for a given value - ML
0f9fd6d9-23c6-447d-a0fe-6c846890d588,16b4288b-5e9c-4dc4-ba28-53bcd1086a56,"Given slope and intercept, find the equation of a line and write it in standard form","Given the equations of two lines, determine whether their graphs are parallel or perpendicular"
f4a7cb1a-35fa-4965-b90a-aaae4016ab01,6678802c-a523-45f3-b1b9-34880c6f543f,Determine an event of an experiment,Apply Bayes' theorem to solve an application problem
9f23f22a-5843-4808-a1a5-f07294597e0a,a7383d38-181a-432b-8ee5-6caad3a38c4b,Find the mean of a continuous probability density function,Find the variance and standard deviation of a continuous probability density function
206f1661-d043-4784-84cb-093f9f13e70f,db11db62-6289-42cb-9f27-5b61617107f2,Use the first derivative test to find local extrema from a graph,Use the first derivative test to find local extrema given a function
28c7e318-8b05-47a7-87ed-033f15ced07b,20f36f67-a4dd-44f3-a052-976b1aba798f,Simplify algebraic expressions,"Find equation of a line, in slope-intercept form, given slope and one point (point-slope formula)"
6fe8f6cb-683b-427e-9d5d-7d33f8b65a01,e9d4b89c-e511-4c61-bfd4-3cd6b7766117,Find equivalent fractions,Simplify rational expressions
b4d6e0a9-8df0-4457-8682-94007f1f3a36,c6140918-af83-473f-8f2f-d203557f0973,Construct a simple graph to model relationships using information given,Recognize circuits
9f8f9276-76d2-4f6d-b162-d5af97549422,3088b37f-4286-41bf-b799-d2bbaf407f39,Identify exponential functions,Evaluate exponential functions
0b6221f6-f9a6-4f76-ba88-f26e633514eb,e68a7598-7f4b-4f4a-9f8c-94966d45d801,Determine concavity and find the inflection points from a graph of f(x),Determine concavity and find the inflection points given a function
b25340c7-0b68-484a-9dcd-9914e149079b,0c954c57-0cee-4005-aea8-4c0d68c5048e,Construct and understand frequency tables for a set of data,Find the mean from a frequency table
b5ff231c-862e-48ca-9af3-cccb70036970,0f9fd6d9-23c6-447d-a0fe-6c846890d588,Understand the relationship between the slope and y-intercept of a line and its equation,"Given slope and intercept, find the equation of a line and write it in standard form"
f424031b-566d-437c-88e9-abb1c5024139,092251c3-965a-4f54-b89b-cc04e07b50f1,Graph the cosine function and understand its properties,Use sinusoidal functions to solve real-world applications
0747c484-04e3-4a98-8df8-c404b470dcf8,81925b1f-7ddb-4a16-ae25-e223bbd9c662,Multiply binomials together,Add and subtract rational expressions
be6d34be-44f0-43c4-bb32-a3b13302c63e,c3bfe771-ec50-49fb-b765-926eb6dac1d0,Solve systems of equations in two variables by graphing,Solve application problems using linear programming
8f722b11-12ec-4852-a559-8f0c85ddc287,5d63d82b-b1fb-428b-9451-9a60ba7a07de,Simplify an expression using order of operations - ML,Identify coefficients and identify and combine like terms - ML
e74c459c-1f30-477b-9f43-b2932e4e7d76,0051ebed-806c-475b-91c0-64c42b0f340d,Translate a polygon given a translation vector,Perform a glide reflection on a polygon
a5d9b4c1-061b-43a4-b000-bf74d55a678b,ae3ebcb9-b2f4-43fd-a48e-740022f3a9ae,Solve a system of linear equations using the inverse of a 2x2 matrix,Solve a system of linear equations using the inverse of a 3x3 matrix
9d95e1b2-ef4d-4b42-a226-3ed0205e1bfe,86e8edb8-6eba-4167-b106-c006f1ea4dde,Represent and/or/not statements in symbolic form and English,Represent conditional statements in symbolic form and English
a035eb22-dec5-4292-b2f6-3d9110dcd385,9fad4d04-c1df-4884-97a9-f05a27d2100d,Evaluate logarithms with positive integer solutions,Graph logarithmic functions
88a383ad-fc43-436b-924e-0612b67e7f88,9f23f22a-5843-4808-a1a5-f07294597e0a,Compute probability using a continuous probability density function,Find the mean of a continuous probability density function
7c2a943d-1a21-402e-8b3a-b47bce97e44a,b257ef30-5580-4f6d-bf09-2e2d7e9722cb,Determine if two symbolic statements are equivalent using a truth table,Convert a disjunction into an equivalent conditional statement
7094fca6-c6b3-478b-ba59-c4b22d185b1a,ae02ffe2-dabc-4db6-a4ca-b6cf73e84214,Solve equations using cross multiplication,Use properties of similar polygons to solve for a missing side
a7f30968-90b0-42ef-b94e-a03f8505ccb4,44616274-dd97-435d-a015-cdd0810926ca,Estimate the instantaneous rate of change of a function from successively closer approximations,Find the derivative of a function at a point using limits
